2025-07-04 22:52:38.951361 - C:/Users/IBANEZ-3F/Desktop/archivedwl-978/18 files from Frank on Jul 4, 2025\900-2135006-63G--20250624.xlsx
2025-07-04 22:53:34.884351 - C:/Users/IBANEZ-3F/Desktop/archivedwl-978/18 files from Frank on Jul 4, 2025\900-2135000-01G--20250627.xlsx
2025-07-04 22:53:35.732024 - C:/Users/IBANEZ-3F/Desktop/archivedwl-978/18 files from Frank on Jul 4, 2025\900-2135001-01G--20250627.xlsx
2025-07-04 22:53:37.652951 - C:/Users/IBANEZ-3F/Desktop/archivedwl-978/18 files from Frank on Jul 4, 2025\900-2135001-03G--20250627.xlsx
2025-07-04 22:53:39.527981 - C:/Users/IBANEZ-3F/Desktop/archivedwl-978/18 files from Frank on Jul 4, 2025\900-2135001-04G--20250627.xlsx
2025-07-04 22:53:41.534365 - C:/Users/IBANEZ-3F/Desktop/archivedwl-978/18 files from Frank on Jul 4, 2025\900-2135001-06G--20250627.xlsx
2025-07-04 22:53:43.690650 - C:/Users/IBANEZ-3F/Desktop/archivedwl-978/18 files from Frank on Jul 4, 2025\900-2135001-07G--20250627.xlsx
2025-07-04 22:53:45.503185 - C:/Users/IBANEZ-3F/Desktop/archivedwl-978/18 files from Frank on Jul 4, 2025\900-2135001-08G--20250627.xlsx
2025-07-04 22:53:46.393813 - C:/Users/IBANEZ-3F/Desktop/archivedwl-978/18 files from Frank on Jul 4, 2025\900-2135002-02G--20250627.xlsx
2025-07-04 22:53:48.003206 - C:/Users/IBANEZ-3F/Desktop/archivedwl-978/18 files from Frank on Jul 4, 2025\900-2135002-03G--20250627.xlsx
2025-07-04 22:53:49.597298 - C:/Users/IBANEZ-3F/Desktop/archivedwl-978/18 files from Frank on Jul 4, 2025\900-2135002-06G--20250627.xlsx
2025-07-04 22:53:51.928560 - C:/Users/IBANEZ-3F/Desktop/archivedwl-978/18 files from Frank on Jul 4, 2025\900-2135003-00G--20250506.xlsx
2025-07-04 22:53:54.241601 - C:/Users/IBANEZ-3F/Desktop/archivedwl-978/18 files from Frank on Jul 4, 2025\900-2135003-02G--20250604.xlsx
2025-07-04 22:53:56.085370 - C:/Users/IBANEZ-3F/Desktop/archivedwl-978/18 files from Frank on Jul 4, 2025\900-2135004-00G--20250506.xlsx
2025-07-04 22:53:57.413512 - C:/Users/IBANEZ-3F/Desktop/archivedwl-978/18 files from Frank on Jul 4, 2025\900-2135005-60G--20250624.xlsx
2025-07-04 22:53:59.147923 - C:/Users/IBANEZ-3F/Desktop/archivedwl-978/18 files from Frank on Jul 4, 2025\900-2135005-61G--20250624.xlsx
2025-07-04 22:54:00.726074 - C:/Users/IBANEZ-3F/Desktop/archivedwl-978/18 files from Frank on Jul 4, 2025\900-2135005-63G--20250624.xlsx
2025-07-04 22:54:02.460476 - C:/Users/IBANEZ-3F/Desktop/archivedwl-978/18 files from Frank on Jul 4, 2025\900-2135006-61G--20250624.xlsx
2025-07-04 22:54:04.476140 - C:/Users/IBANEZ-3F/Desktop/archivedwl-978/18 files from Frank on Jul 4, 2025\900-2135006-63G--20250624.xlsx
2025-07-04 22:55:32.505350 - C:/Users/IBANEZ-3F/Desktop/archivedwl-97811/18 files from Frank on Jul 4, 2025\900-2135000-01G--20250627.xlsx
2025-07-04 22:55:33.302235 - C:/Users/IBANEZ-3F/Desktop/archivedwl-97811/18 files from Frank on Jul 4, 2025\900-2135001-01G--20250627.xlsx
2025-07-04 22:55:35.177268 - C:/Users/IBANEZ-3F/Desktop/archivedwl-97811/18 files from Frank on Jul 4, 2025\900-2135001-03G--20250627.xlsx
2025-07-04 22:55:37.842632 - C:/Users/IBANEZ-3F/Desktop/archivedwl-97811/18 files from Frank on Jul 4, 2025\900-2135001-04G--20250627.xlsx
2025-07-04 22:55:40.669062 - C:/Users/IBANEZ-3F/Desktop/archivedwl-97811/18 files from Frank on Jul 4, 2025\900-2135001-06G--20250627.xlsx
2025-07-04 22:55:42.781877 - C:/Users/IBANEZ-3F/Desktop/archivedwl-97811/18 files from Frank on Jul 4, 2025\900-2135001-07G--20250627.xlsx
2025-07-04 22:55:44.701828 - C:/Users/IBANEZ-3F/Desktop/archivedwl-97811/18 files from Frank on Jul 4, 2025\900-2135001-08G--20250627.xlsx
2025-07-04 22:55:45.626160 - C:/Users/IBANEZ-3F/Desktop/archivedwl-97811/18 files from Frank on Jul 4, 2025\900-2135002-02G--20250627.xlsx
